run_id,date,dataset,parameters,mean_val_dice,std_val_dice,hypothesis,notes,interpretation,architecture_activation,architecture_bottleneck_channels,architecture_dropout_probability,architecture_encoder_channels,architecture_group_norm_num_groups,architecture_input_channels,architecture_kernel_size,architecture_normalization,architecture_skip_connection_mode,architecture_upsampling_mode,architecture_use_attention_gates,architecture_use_depthwise_separable_convolutions,architecture_use_residual_connections,architecture_use_single_convolution_per_block,training_batch_size,training_cyclic_learning_rate_half_cycle_epochs,training_cyclic_learning_rate_maximum,training_cyclic_learning_rate_minimum,training_data_root,training_early_stopping_minimum_improvement_delta,training_early_stopping_patience,training_epochs,training_image_size,training_learning_rate,training_max_samples,training_seed,training_use_color_input,training_use_cyclic_learning_rate,training_weight_decay,training_gradient_clipping_max_norm,training_use_augmentation,training_augmentation_apply_horizontal_flip,training_augmentation_apply_vertical_flip,training_augmentation_rotation_max_angle_degrees,architecture_weight_initialization,architecture_convolutions_per_block
2026_07_17_15_02_22_1751071,2026-07-17,Nuset,51153,0.9463,0.0013,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/Nuset,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_14_57_51_1751061,2026-07-17,EMSegmentation,51153,0.7937,0.0356,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/EMSegmentation,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_14_59_44_1751067,2026-07-17,M2caiSeg,51459,0.2011,0.0445,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/M2caiSeg,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_06_24_1751077,2026-07-17,UltrasoundNerve,51153,0.7097,0.0053,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/UltrasoundNerve,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_09_52_1751081,2026-07-17,Yeaz,51153,0.8481,0.033,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/Yeaz,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_14_47_18_1751042,2026-07-17,Acdc,51180,0.8066,0.005,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/Acdc,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_13_11_1751103,2026-07-17,Bbbc010,18293,0.3445,0.3984,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Bbbc010,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_14_57_58_1751062,2026-07-17,FHPsAOP,51171,0.9513,0.0026,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/FHPsAOP,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_15_09_1751109,2026-07-17,Chuac,18293,0.0766,0.0191,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Chuac,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_12_58_1751102,2026-07-17,AbdomenUS,18333,0.5945,0.0648,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/AbdomenUS,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_15_11_1751108,2026-07-17,ChaseDB1,18365,0.2655,0.1552,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/ChaseDB1,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_14_59_09_1751066,2026-07-17,Kvasir,51297,0.6053,0.0237,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/Kvasir,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_04_47_1751074,2026-07-17,Promise12,51153,0.8152,0.0264,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/Promise12,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_17_05_1751114,2026-07-17,Deepbacs,18293,0.1733,0.1291,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Deepbacs,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_13_49_1751106,2026-07-17,Busi,18293,0.5989,0.0205,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Busi,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_14_46_09_1751038,2026-07-17,USforKidney,18025,0.9554,0.0019,Depth-wise separable layers (8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/USforKidney,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_17_21_1751115,2026-07-17,Drive,18365,0.4323,0.0106,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Drive,0.001,10.0,150.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_14_17_31_1751014,2026-07-17,Covid19Radio,18025,0.9795,0.0001,Depth-wise separable layers (8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Covid19Radio,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_14_49_10_1751044,2026-07-17,Chaos,51189,0.7548,0.0049,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/Chaos,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_16_00_1751113,2026-07-17,Dca1,18293,0.5926,0.0477,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Dca1,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_13_17_1751104,2026-07-17,BkaiIgh,18375,0.6197,0.0715,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/BkaiIgh,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_19_42_1751119,2026-07-17,Idrib,18365,0.6909,0.1507,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Idrib,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_15_53_1751112,2026-07-17,CystoFluid,18365,0.7197,0.0316,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/CystoFluid,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_15_03_1751107,2026-07-17,CellNuclei,18365,0.8244,0.0237,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/CellNuclei,0.001,10.0,150.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_21_47_1751124,2026-07-17,Monusac,18390,0.1666,0.1346,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Monusac,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_22_31_1751126,2026-07-17,Nuclei,18365,0.0651,0.0088,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Nuclei,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_13_34_1751105,2026-07-17,BriFiSeg,18293,0.6695,0.0529,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/BriFiSeg,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_20_48_1751123,2026-07-17,M2caiSeg,18455,0.1078,0.0213,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/M2caiSeg,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_20_17_1751122,2026-07-17,Kvasir,18365,0.5941,0.0579,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Kvasir,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_22_52_1751128,2026-07-17,Pandental,18293,0.9273,0.0036,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Pandental,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_15_47_1751111,2026-07-17,CovidQUEx,18293,0.7109,0.0085,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/CovidQUEx,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_19_51_1751120,2026-07-17,Isic2016,18365,0.8889,0.0089,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Isic2016,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_23_58_1751131,2026-07-17,RoboTool,18365,0.7141,0.0116,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/RoboTool,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_23_25_1751129,2026-07-17,PolypGen,18365,0.4206,0.0164,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/PolypGen,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_20_01_1751121,2026-07-17,Isic2018,18365,0.8738,0.0062,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Isic2018,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_12_27_1751100,2026-07-17,Chaos,18313,0.6019,0.0461,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Chaos,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_08_06_1751078,2026-07-17,USforKidney,51153,0.9285,0.0037,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/USforKidney,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_26_06_1751135,2026-07-17,UwSkinCancer,18365,0.7529,0.0984,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/UwSkinCancer,0.001,10.0,150.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_23_53_1751130,2026-07-17,Promise12,18293,0.8204,0.0298,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Promise12,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_18_09_1751118,2026-07-17,FHPsAOP,18303,0.9646,0.0011,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/FHPsAOP,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_29_08_1751137,2026-07-17,Yeaz,18293,0.8642,0.0523,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Yeaz,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_27_07_1751136,2026-07-17,Wbc,18375,0.937,0.0146,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Wbc,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_25_18_1751133,2026-07-17,UltrasoundNerve,18293,0.7508,0.0141,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/UltrasoundNerve,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_31_12_1751143,2026-07-17,Bbbc010,27546,0.6928,0.2223,Depth-wise separable layers (5-10-20-40-80) does not lose much in Dice.,Depth-wise separable layers (5-10-20-40-80),,h_swish,80,0.0,"[5, 10, 20, 40]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Bbbc010,0.001,10.0,150.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_14_54_22_1751054,2026-07-17,Covid19Radio,51153,0.9739,0.0006,Single convolution per block (8-16-32-64) cuts down parameters greatly without significant loss in Dice.,Single convolution per block (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,False,False,True,32.0,2.0,0.0001,1e-05,data/Covid19Radio,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_30_14_1751142,2026-07-17,AbdomenUS,27594,0.6131,0.0416,Depth-wise separable layers (5-10-20-40-80) does not lose much in Dice.,Depth-wise separable layers (5-10-20-40-80),,h_swish,80,0.0,"[5, 10, 20, 40]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/AbdomenUS,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_33_23_1751148,2026-07-17,ChaseDB1,27636,0.251,0.1252,Depth-wise separable layers (5-10-20-40-80) does not lose much in Dice.,Depth-wise separable layers (5-10-20-40-80),,h_swish,80,0.0,"[5, 10, 20, 40]",8,3,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/ChaseDB1,0.001,10.0,100.0,256.0,0.001,,44.0,True,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_22_48_1751127,2026-07-17,Nuset,18293,0.9347,0.0042,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Nuset,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_15_22_17_1751125,2026-07-17,MosMedPlus,18293,0.6882,0.0322,Depth-wise separable layers (4-8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (4-8-16-32-64),,h_swish,64,0.0,"[4, 8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/MosMedPlus,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
2026_07_17_14_11_52_1751002,2026-07-17,Btcv,18142,0.5963,0.0642,Depth-wise separable layers (8-16-32-64) does not lose much in Dice.,Depth-wise separable layers (8-16-32-64),,h_swish,64,0.0,"[8, 16, 32]",8,1,3,instance_norm,concat,nearest_neighbor,False,True,False,False,32.0,2.0,0.0001,1e-05,data/Btcv,0.001,10.0,100.0,256.0,0.001,,44.0,False,False,0.0001,,False,True,True,15.0,kaiming_normal,
